"","fid","c_ratio"
"24317","4bb93d12952d423c5a550eb2cb3f1690",0
"24318","4bb98e8c0ca9c2f4e974293e58d89c8a",0
"24319","4bbaaaece44456fbf3f8c835645a4f21",0
"24320","4bbb3a5a3a54e150b5630bb069920f78",0
"24321","4bbba26e3d5e94ccc85f4bab1a4e25fc",0
"24322","4bbd7bda6ce4b6f39b84c02744a458dc",0
"24323","4bbd7cb4b6043cd226e4a71bb4642b2b",0.080255386407121
"24324","4bbd9b51609cef3deee625a807bfa6bb",0
"24325","4bbe39406e593debf78960cadb7a90a4",0
"24326","4bbe4ddda89b7430e636cf46041d28a2",0
"24327","4bc03ea3811279eb47fcf1b78fa4357f",0
"24328","4bc090c67a0ac07ae02cfdc5773e57f5",0
"24329","4bc25ff0d4a081d535417ff270041b1c",0
"24330","4bc4525faabe30929f671beac470ceba",0
"24331","4bc507d65fb595a2f53d20a171bf769a",0
"24332","4bc673dcf07612a2f0040e3eff61ff62",0
"24333","4bc6d1e0928eb32665a00155a0c59bb7",0
"24334","4bc6f088d62ccff238c37f8c77b32268",0
"24335","4bc827a0c8cbed5fc61c97f5b5caa6fc",0
"24336","4bc98120ebcb1a9c940289a0f71b8c97",0
"24337","4bc9ead0a88708ceedbfd52f947f71f6",0
"24338","4bc9f048af82e8bcc199dba1d7a02b05",0
"24339","4bcb79bc0b9b9717facb6793f29c38f2",0.0681273979976182
"24340","4bcd57c85727888c86118d5210e6a345",0
"24341","4bce28fda1435ac5018e19944080c9b9",0
"24342","4bce458644b47374ace65f246f449911",0
"24343","4bcfca8263f0c08cf5d60b0cf85b67ff",0.0234931895407472
"24344","4bd0b79d1787421905cb245152a06790",0.0535035909380807
"24345","4bd12878dab5532442f3773a16033df7",0
"24346","4bd176a1285f418686895d67a925a04b",0
"24347","4bd176daedc784a1ea9c3d62cdc30fa4",0
"24348","4bd182fd30ab87aa127b9bcfca133438",0
"24349","4bd5055e423cf77f1281e8b56ad36274",0
"24350","4bd5ba3ccd4322a02fe717c546ef9a57",0
"24351","4bd694973e381bbba68b41486c86c972",0
"24352","4bd72d6e45b04015b5de703da0993031",0
"24353","4bd7d3bf77ce76f362d3a531fc02a9e3",0
"24354","4bd8b72bc5ef0e4f3fc14f3b5da4271c",0
"24355","4bd953332e0607687802e41e153c61e2",0
"24356","4bd9862c65f49e20dcc4474e02a2755b",0
"24357","4bda3de7fba472d6318d4b3f22ba8da8",0
"24358","4bdaed26b0b4b66577cc4c203e4f83f4",0
"24359","4bdafc45caa69c3d77b5b533de38bc7f",0
"24360","4bdc9a4e6a84476147dbe15622ffefcf",0
"24361","4bdcb47303275415e4be28a4bc4b62f9",0
"24362","4bdcc06fe680274a16316484c28bc2fa",0
"24363","4bdd5a74bf98dea7cb1901709a81a38b",0
"24364","4bdd6213ec2059636e64a447e3b78619",0
"24365","4bddd6e6d3e9b9780c4021c6e171f5db",0
"24366","4bde393d3c770708394099036ef55982",0
"24367","4bdef412cb23e20892582a389b5eea39",0
"24368","4be0f1b40c43f282bc8bf728dd9a5f0b",0
"24369","4be116602a2c9a19b2efeecd2bbf054c",0
"24370","4be1eab2673f92f2583781bad54fea6c",0
"24371","4be233b1b607a905b53367ca78ad4d6e",0
"24372","4be3b09951d2b65a9102247ab16af426",0
"24373","4be50a2015f855127006ce7d2b284705",0
"24374","4be66bd5932efdcb58f29f310c9c7990",0
"24375","4be68ac9c19ccbb4fb6cbaca4e2a7bcb",0.0229301104020346
"24376","4be6d680a67b41e0606bea5ffebef5ac",0
"24377","4be7fc5bea507459db8a885a05f24982",0
"24378","4be81f7cce98f4a1dcaef9c08cbfdd7d",0
"24379","4be89e4b9a26e120633636644579fe84",0
"24380","4be9066a1b025dd65aadd4d33a2d0cb8",0
"24381","4be9d20a0484e49bdb3694250059f04b",0
"24382","4bea4df6161a3b1b58c43b145c016779",0
"24383","4beb41ba7b5b80c3d9b627009be7bebc",0
"24384","4beb6488f138749c7df7df778ca41636",0
"24385","4bec04eba2efde3e42ab5f0cc81af8a6",0
"24386","4bec0b118470826dc5d0b04d035c297b",0
"24387","4bec9c014a6b7f461983c2483193f68f",0.0535035909380807
"24388","4becaf4892f6565ba17f76a10c0087cf",0
"24389","4bee8cf6fe5a397d2ad98de8824d9c4a",0.0321021545628484
"24390","4beecd9aae9eabb78b1f0bdd7fc25636",0
"24391","4beedc68342df428b466fe9570c78b93",0
"24392","4bf0889fb8af30dcf30c53c3aee14853",0
"24393","4bf21a7cea8f19a53632717e36595772",0
"24394","4bf26a934be1f0547a8d07039c1a5ca1",0
"24395","4bf2be453d1ede9eab9e5bcb3cdf0111",0
"24396","4bf37fc225c7b0dca5942883b01d5188",0
"24397","4bf3c5e560e690aa127a834a5a7faa38",0
"24398","4bf5bd54c536906969b90fcc52a02ef4",0
"24399","4bf663bc683c375d77a2a6c6a90e2436",0
"24400","4bf6724059f5ba2651e2d5b117852ab9",0
"24401","4bf68f6c68ba7e11029edc49d0c9ef19",0
"24402","4bf75416335501404762b6b02166ffc7",0
"24403","4bf8e44dbd35c9a9a7e2d2914f0b5424",0
"24404","4bf90ebd5e74306baa28dd2b32f2177d",0
"24405","4bf977358c1f81175975019012794ef6",0
"24406","4bfa0c0f3d9547d9e43d8c58ff416672",0
"24407","4bfa83958a38e007153872cd826c7f85",0
"24408","4bfa88f2aba56408afc7bb5e664f76ba",0
"24409","4bfba30cab71ada7d75de98e4c123d5c",0
"24410","4bfd0ec9268785de27a86833d51a7636",0
"24411","4bfd4a889cf2001fb587329448203aa9",0.275
"24412","4bfe564a7873f13cd8d6a2ac8b6cec8c",0
"24413","4bfe845efbc11117f0ccd5daac4a850a",0
"24414","4bfebceede48ecbc5c72a2e198201de4",0
"24415","4bff648b83e26498fcd717bc5e8b2d56",0
"24416","4c01e4990aa93deb3f204eb54cd94d81",0
"24417","4c0200910a4566056e590029c0bb89a6",0
"24418","4c04e8f6eb7d03b14342771f1b6cb59d",0
"24419","4c0572480b03ad34cb2d9bf157c7199c",0
"24420","4c0840d816fc12440749ac249302d9d0",0
"24421","4c090406204534e0b909f964939f33e0",0
"24422","4c099ede98b11cd5d257eba15ea89280",0
"24423","4c09bf514751ae9e0616a59f3a015e6b",0
"24424","4c0b2a0f4ddd93f74526c419715c4b0a",0.173957156066989
"24425","4c0cd7507b5687bb486a1e160da40a13",0
"24426","4c0e823511323c5b07a88535b76afdc0",0
"24427","4c0fc40a18756e2c2bc5020b782e41db",0
"24428","4c10a7f371aed1d0a8e6125e0080b6dc",0
"24429","4c11087a2529fdd0bd1575c22b952fec",0.0535035909380807
"24430","4c11d61cb078ff4992713b25efa35545",0
"24431","4c135e2e6d7925423856871f3b49cc49",0
"24432","4c145515dfe16cbdece2d682e2f204dc",0
"24433","4c14f527147fb2190eee4c4016638774",0
"24434","4c14fe0430cce6215f785cb351cd0c7d",0
"24435","4c15572613fd92fd7e3a619c2e89afda",0
"24436","4c158d444a4aa7b57132e9c6f139a8f4",0
"24437","4c162fa123368ef32a1546d309b69f14",0
"24438","4c1698c7cac3884f9b10c17e3c4514e8",0.080255386407121
"24439","4c1733d8cfa4d27388a8b9541fd79c38",0.02797016806929
"24440","4c174db85345ec8931f6f3101236d136",0
"24441","4c17c68b4108f0bffc35e1a76f79e85e",0
"24442","4c19ca7bb5fec804ca8e97ee90d01493",0.0535035909380807
"24443","4c1b374d1bb8b051a1e18004b5f5a628",0
"24444","4c1c019af0e7447bcfb48d57baa63e91",0
"24445","4c1d2c9bb9a483d936ad9e03ecbde1b2",0
"24446","4c1d5fd2e69aca5e4e7ada0a4fbc0669",0
"24447","4c1d8debdeb4883d7a914b8be43b1aba",0
"24448","4c1d9e287f33b7533984beced5980577",0
"24449","4c1deb59b4119575b314f80a7caa2e39",0
"24450","4c1e24a3b663163e232efd6d68e22cf8",0
"24451","4c1f0f1a9c53e7e2566025d84e9631d3",0.080255386407121
"24452","4c20d2a0fbbb8c300773c88ddb01e04d",0.88
"24453","4c211d15cd9a789fce4c37cba7b3cb63",0
"24454","4c21f3a1be1e339af09eaf17a91c0482",0
"24455","4c230a14bf3e5cf4a6ad01e832998d5c",0
"24456","4c230e9e1e64997fcda59acaa3f00f2c",0
"24457","4c234e7d3b317a3c5039689364890889",0
"24458","4c241a758b3c8cd1fdd5e8bd283a313e",0
"24459","4c24b396a13aab8bd486db502bf49a2f",0
"24460","4c25e3278e8863b51d7275205e869694",0
"24461","4c26022ccb08e4add11eb1b7a26245bd",0
"24462","4c272d27efaa6debca75503125f7c178",0
"24463","4c2742c268b7a3c4d765766434c53818",0
"24464","4c28e6ccc5df5b6d51ab4d40fef1c7f6",0
"24465","4c28f9f138622acae5c7a8ba8838b56e",0
"24466","4c2a732786a9858c77f6fdc569803a77",0
"24467","4c2aa944a90c179b9cc9133d9ca82942",0
"24468","4c2acde9cef95cef465a51d1f0e31991",0
"24469","4c2b729e22f888a7c82634863df4e8f4",0
"24470","4c2e131756e3358f9340bd37e8e096fd",0
"24471","4c311f539b6c75c253975fe3a403fc1b",0
"24472","4c32a2f4d0e79fd2e20e20738c5f6c93",0
"24473","4c343acca724bdee6d3e7b84db5bf0d0",0
"24474","4c35994d2cc991b9ca4eabd876bb9a41",0
"24475","4c36eb6e4aeb5a514ae021e58e38b779",0
"24476","4c37458b4e9a66541416712b580ff7c7",0
"24477","4c3825b496336338f8295391bf8ff2c6",0
"24478","4c390436934e8f72eebd3286479523a2",0
"24479","4c3a1d553b8e02d187cdefc3570ac4c3",0
"24480","4c3c412d9f8d7f8b7b97524d2df37faa",0
"24481","4c3e592bc474290e4eb772bee5288b9c",0
"24482","4c3e639e587e6bbe20d1565da530edb0",0
"24483","4c3e6484611b0965364442c720c8ed2b",0
"24484","4c3ee96f185ca2a38a26cee7025a22f4",0
"24485","4c3eed57e7621223cd5c70f8303d8c07",0
"24486","4c3efc09d5e233f249a5604b97c55f6f",0
"24487","4c3fc7b5886234cea1111ed91a279c5c",0
"24488","4c4118fdd429fad7c557a84b742f24a2",0
"24489","4c418664db1ed4f8c4a82c9a188b904d",0
"24490","4c426d4eba731970cfe5c7874c010452",0
"24491","4c42f54042cff8c27898560ab50e74bd",0
"24492","4c43b3db9df0f0b38fe858be746cd937",0.0401276932035605
"24493","4c448cb2c11b22a673cb76288ceef508",0
"24494","4c463380aad712cc1547e20ff8fe6978",0
"24495","4c47326759e3bab55629a51edf03d778",0.080255386407121
"24496","4c473b5d9b96f9f2769eedc76bed4c9b",0
"24497","4c473d2cc8e746327ecf47b667708bed",0.080255386407121
"24498","4c499c801829824fca672189d1c0ce39",0
"24499","4c49cfb83424934999fdc3f2568fd823",0
"24500","4c4a3e303481e553ba95967f0a9c9283",0
"24501","4c4cdec56ea860f2538aa8d9734c62e2",0
"24502","4c4d91602a8961480829fed02764b57d",0
"24503","4c4e117c7119b0d5790a37b5835865a7",0
"24504","4c4e7f8992313a926676c62a97f2514f",0
"24505","4c4f72a725349d4bfef82c369faf4ca7",0.0910114338553668
"24506","4c520af2431ecec8797f5275a472b685",0
"24507","4c55a351139d4fd7b4f688ef40f674f8",0
"24508","4c55f3ef81638885e80fe830c8661cc0",0
"24509","4c56c4e11823c38a62ef05f6d2f9e839",0
"24510","4c5839828b2fe38e777f332586d0711d",0
"24511","4c589c9c04021c6b8e91f07fbb18d9ac",0
"24512","4c58f03a2e3123ae29ce0ef07e27b021",0
"24513","4c5a0553bf16b1cbff79c963b139aeb3",0
"24514","4c5a3857dd283e74ad6facda37964f11",0
"24515","4c5acc64abf807ad7ce9524add3d6b8f",0
"24516","4c5b1137f6db49395a794a0f3705acb5",0
"24517","4c5b498dd54209fa28c3538a1d06c850",0
"24518","4c5b60994334e172e22f8a9f445a1865",0
"24519","4c5c7c012301dc7824bd6ac4c42d3cd3",0
"24520","4c5cdf94e234dd35fb5f235ede84cb3d",0
"24521","4c5d07eeb91abe87c72f17b7fc48a27a",0
"24522","4c5d0e9e4274623e5fcf3d4cea9ca456",0
"24523","4c5dedf92a65836796c5f1d6a9e0958e",0
"24524","4c5ec53f475a04bbcda1982a2e34a3e6",0
"24525","4c5f6c2368d877800ada44259634e2f9",0.117682317682318
"24526","4c6015fb518377c68c847112428cd41b",0
"24527","4c601d412ac3275a0568724730ac92a8",0
"24528","4c60bee33991501e48da81c14e8f0640",0
"24529","4c6187bebe6af04345bd189dec255997",0
"24530","4c619a69b17d1a034307b938a1b17515",0
"24531","4c61c3a9d4663d2dcb2a293980e2c1a0",0
"24532","4c6205593b73bdff751b4648076ef315",0.346836924271414
"24533","4c64ab02fbbb38095d45bd1d868e43b3",0
"24534","4c657ef9ff4168bb24c7d204952172dc",0
"24535","4c66f7ff99d0605c1ad0cb5f70e0e408",0
"24536","4c6705a4f4c6c6ba315233b0fab30e78",0
"24537","4c670787c914ed13c3460566b4877dfa",0
"24538","4c6724e315b8d01d46853130276272ed",0
"24539","4c691a371c473759a0589de7ebb30f19",0
"24540","4c695c087d54334b095b7d65133e8d0a",0
"24541","4c6a3fe4bacfb0861433881a75bf70c2",0
"24542","4c6b4d9adf948e1d31e5c1985cd819c5",0
"24543","4c6b7d14dddeec81513cbd17f2072fab",0
"24544","4c6b81efaf320ce77c9902fffa8bc1f2",0
"24545","4c6bfd799c4090e8d815e241f3143e73",0
"24546","4c6c119a12bee8d862e3fc4f0e8cb2e9",0
"24547","4c6d1e2a47363e94ad44818bb80978f6",0.080255386407121
"24548","4c6dd0a4b3af9297e75b4264a66556ca",0
"24549","4c6e12fe7b11745b7b70e3a21fbc9d7e",0
"24550","4c7031ee5f08233292f2977f545a5711",0
"24551","4c703621089dd3d67962db3d59ff3c92",0
"24552","4c70a0730e39928b1b5d9e8c6027904a",0
"24553","4c724b4841776bff4feaef497496a674",0
"24554","4c7281c6c02711acf0e6cf129127729c",0
"24555","4c728718df25033ffb0921bf97028a24",0
"24556","4c72df28f55740d4968abcd3dd556756",0
"24557","4c7338e064d9ddee03f3ad28bc8f2e9b",0
"24558","4c73570202cc2bf7b2bc83108152d389",0
"24559","4c73ba0065a8ebed4aaa54986bd6667c",0
"24560","4c73ef5a3400c7b085007100cf238092",0
"24561","4c747bb0df3d57e598e98790c068417b",0
"24562","4c75591d416dfe2e4ca37060d4d784f2",0
"24563","4c757dcb12ae49a9a5ef863617459ccf",0
"24564","4c787d19a0dc97ccde15d9f04ad67fd4",0
"24565","4c78c9a310e6736a750da751c098d258",0
"24566","4c7aa33cc63d80741475b1f0426efb24",0
"24567","4c7c61fe1ceedd1eaa5eb628f52e466e",0
"24568","4c7c99463e6aa43a0e9f2b93896c5c6c",0
"24569","4c7e9ce7fc83324d90e60e1c7b2f5584",0
"24570","4c7eb8726067bc27ba66c5aeb7a0d265",0
"24571","4c7f4c66dca5ee66a5a0340945269587",0
"24572","4c7f8adf20f1e72272b2fff222631415",0
"24573","4c81e2fec76f593aefd5023eb55094f7",0
"24574","4c81ffb4b6a40786dbff7dbc1527d49f",0
"24575","4c8332507d2ca99187205d4654de7cb0",0
"24576","4c8435eaff429c7919a29f55f6b230c4",0
"24577","4c86dba0628de94a2d313ec99ee58b55",0
"24578","4c86f09c6c4cbf179267255b37e40b98",0
"24579","4c877ceee7633c9b35b8f995d43de4df",0
"24580","4c87a34295b74b391d654632c6fc566c",0
"24581","4c88d2780a799dbcf69effcc8747e338",0
"24582","4c89218f4116fe8bb74c54e3d4476243",0
"24583","4c8931d7d45f0771391aacf688b2177b",0
"24584","4c8a140373deaf799070b5cc0b67bad0",0
"24585","4c8a483f34e6ab94fea797e447fb1e4a",0
"24586","4c8a7f59d948e3d5a23cdd0f8aee1352",0
"24587","4c8bd52fb2a6a757ba340f613a71e4fa",0
"24588","4c8c77a9408b749f15a173f6755cf8ca",0
"24589","4c8f86dae080d73ef40691383aa0f3f5",0
"24590","4c8fce16232708caf23a92fc9adac3a7",0
"24591","4c901d9a1f418e985bfcbe9383fd75cb",0
"24592","4c90e7e246f8399816ac1b5c4887587e",0
"24593","4c91d7c99e666b4e1b767aefcdc8b8a4",0
"24594","4c92cb2b6a9b0256e4657a7bfdc5e582",0
"24595","4c9342657a599440e00cdb6a1633261d",0
"24596","4c93fe55154d092d67b0990e35685844",0
"24597","4c94d24e45726a8ceebcd9553124d9a8",0
"24598","4c950c1e9197c2440b8f1cfc277e9827",0
"24599","4c97f6a9de9e966b8cf7ddf24aa1c9bd",0
"24600","4c9862642e4e58d88c716363d397f47c",0
"24601","4c996ef4f612561dfc2a590790efb7e7",0
"24602","4c9ae6105f1f037ddd41da0da3e74f52",0
"24603","4c9b3e868aa70be9908e5d1bb321a932",0
"24604","4c9c3f20de52096db3842a6ea1c3c735",0
"24605","4c9dc46addc164511aec0dfb69db40a8",0
"24606","4c9f811d116a0189fc7df5b387eadec0",0
"24607","4ca0226a4c2d97771ab3cd7489b3622b",0
"24608","4ca04a64c3c10241542a43dafcfa543f",0
"24609","4ca1892aa08e27a4afc6c16edfbfbed2",0
"24610","4ca2aa5cd7bb8946aedb1c5dd9ba6d5b",0
"24611","4ca3fa96645cf2ae23fb8ac9f98b9b4a",0
"24612","4ca4b80d46ba77e384d77af30e5f26b6",0
"24613","4ca4ceba091039bde1d2bbd7d2d7f914",0
"24614","4ca5cd8ad928ad819d904b9a1c516bd5",0
"24615","4cabe87f7ab68cd46b27ff82946a9aa4",0
"24616","4cac4ad23ed22467ab264baecc9d3a75",0
"24617","4cad864c062d5f9c522ee87385d9060b",0
"24618","4cadd4f51af04fb728d5fdd328a999da",0
"24619","4cae07c91bc9592dc21c9a057a5f93c2",0.080255386407121
"24620","4caecd0a609a122d7875040d0802c5e9",0
"24621","4caf24a741fda7cbf0d4af388b797302",0
"24622","4cafe7a78ffa158c1c0778e3f9561519",0
"24623","4cb0e9492a2290897dc0f0d5b8f04120",0
"24624","4cb36fd76b7bc66de403c291b042b12a",0
"24625","4cb3ebf0373da53f73cd20c84d2f6375",0
"24626","4cb433c747bb6998d90a7feefa2cbadc",0
"24627","4cb44f617690c205e0e608f1173b038b",0
"24628","4cb4520397da9f18e1b3023574366f92",0
"24629","4cb52168749e96e6888f1d5e15311784",0
"24630","4cb585bc49d89c9c4ee1f978548bda70",0
"24631","4cb6b6b95eb75f192dc18e32fe0fad94",0.8
"24632","4cb7b9bfdac31e6ab2875b01495fe317",0
"24633","4cb86d26f4e7b5008fa54c492fe1f924",0
"24634","4cb916db9f4fbf637e51d51dfce0255d",0
"24635","4cbacbb34909d2afac63d20053427c4d",0
"24636","4cbcb4b48eb569dfe4044cbc20069b17",0
"24637","4cbcef02512312a3232d4a31f6226713",0
"24638","4cbd77929d27ca992381e5885e40ef23",0.822352941176471
"24639","4cbd783f546530e471cd5aa3d626d8ee",0
"24640","4cbdb836ddb9cf1f1d030f52c24b6eb0",0
"24641","4cbdfdf3805857ce127fe965a4bd8052",0
"24642","4cbe81d784e1e184148cab277644de3a",0
"24643","4cbeb195a61a2961e0b2be5a59caf93d",0
"24644","4cbeb7fe3fe5911988f0ec6299b0453d",0
"24645","4cbfcab992a8a6683ba7c745f4070717",0
"24646","4cc0a599ac4b7874dc1782dc5ea59b57",0
"24647","4cc0ffb5a080ef79116215a40abc2321",0
"24648","4cc137f67a25cb2b5051dfb7f3a5ed62",0
"24649","4cc1e008df348d6fb75d2b383993a8fb",0
"24650","4cc2afa142da5b5d48a8a3ef3fc6a915",0
"24651","4cc31bc1ca3bfe8fe15d879eee14a9d3",0
"24652","4cc32788e7508ac0174ceebab34d6fe8",0
"24653","4cc42dcedddd5d428d8341b38a9ed1ee",0
"24654","4cc5975c2380aeabf8c101decf4cef28",0
"24655","4cc60487ead66125c0fac8cafff250e2",0
"24656","4cc6867bdf9ac6e23cff030c7cb08134",0
"24657","4cc69bc113550a3937bfe08c60a50cf7",0
"24658","4cc6ed30f42667996fb23350000b5862",0
"24659","4cc77a2d0322b87db9bdab24ff405412",0
"24660","4cc8c7de07935ffe0745b37a1c755b54",0
"24661","4cc91f0d0b397ffeaf3358c98f89a3e2",0
"24662","4cc96d376e31ad1224f58aeb28c1dc5f",0
"24663","4cca602efec89ae76486b52f1047566f",0
"24664","4ccaede009b3b698d3cb450222436a5f",0
"24665","4ccb387493e0effe17f4efecf4d8f596",0
"24666","4ccb9d49f41f82af69df319c8167be3c",0
"24667","4ccc4a81bd9f5a9b028de1b1eba40e41",0
"24668","4cce346e266f596fe74c29fc6fb9b085",0
"24669","4ccfbd072a8b8337794f4c615ee45a4e",0
"24670","4cd166f55fb630310842403dd40ed013",0
"24671","4cd197419614170b054a2963b88e90b9",0
"24672","4cd1df3b53ab325cd1c5cf621d4d4abc",0
"24673","4cd2b69626449d8326b47283db83cfd2",0
"24674","4cd304a77c1d3464cd4417951caab8b2",0
"24675","4cd346f6718e7d0aa9c9805f16729515",0
"24676","4cd5736edf37be3e12fdaf184357550b",0
"24677","4cd5b0af6edc4e6e72a12643924bdf31",0
"24678","4cd5e11d550489d9d891d4efcc3c58bc",0
"24679","4cd64c7f97f5c848162786798394f45c",0
"24680","4cd663083cb3075e3a2743fcd063c66f",0
"24681","4cd6e452695455461fbbbbed7930579e",0.0989622078032526
"24682","4cd7ab2aeca682a205866df9571906f6",0
"24683","4cd872bb45611771f139641edd92f2a4",0
"24684","4cd942b17b321dcff3891f6848743ea1",0
"24685","4cda0f56ae6612aa0c88f5d4893f69ec",0.080255386407121
"24686","4cdae1f6a7f2f2b5fd481a9f00faefa7",0
"24687","4cdd2bdde45db2d7b7fbce6bdb54bcd8",0
"24688","4ce0f07d87bcddc5d131272be3f95ca2",0
"24689","4ce142c2035a72b108724ba487c89452",0
"24690","4ce1a1e7d96b2202b72f70a8882dfbfe",0.0193097332506514
"24691","4ce4770cd97eec08b75d8cfdabff8759",0
"24692","4ce583a5c72561ab2966e36a7cd9c556",0
"24693","4ce6fede91ea805fb99e3e94f4c7f218",0
"24694","4ce7f20f71304045c211f494f5c275ba",0
"24695","4ce8c3e20bbd8a3968790cc8336ea520",0
"24696","4ce911f57b276ca28fe5aef198b56c0d",0
"24697","4ce97a6e8b0c8356de6207aebf5aade6",0
"24698","4cea9ad5fce43c254f65fec381d71385",0
"24699","4cec2aa0620079428b4fb01bd002d83a",0
"24700","4ced17ba2284a19fb75a19bb32c4e352",0
"24701","4ceef10ff853ed9ebf0e7b76e779cef0",0
"24702","4cef24c2197f9887a4335ac5c0dbcdfe",0
"24703","4cf05d3d14ce064132f05d0dbea8b8ae",0
"24704","4cf19f0e6468600dd020cfecb8665357",0
"24705","4cf3430d06e5745fd15f79df0159694f",0
"24706","4cf3507b9f96f4ae4161daab0c13be52",0
"24707","4cf399717d69ebdab263314dd6e545e7",0
"24708","4cf5fedb24fba0f0dd39bf9d5544cab4",0
"24709","4cf72486bdbd7a8eaaf254b1397c58b1",0
"24710","4cf73a6e6b0086399d1d533c22023d19",0.0321021545628484
"24711","4cf982ea518ceed3b56ec6d9cc09503d",0
"24712","4cfa25d6a8476c6f312d48d797a8d3a6",0
"24713","4cfa89b0175a0a619cab5e360eb6883c",0
"24714","4cfad860969b7a55a366b30fabc06a25",0
"24715","4cfbe404a1f74933b98f6c8f5b66b102",0
"24716","4cfc5c618431c7cad993844d9959e0ec",0
"24717","4cfe451356131755c4222e419792461e",0
"24718","4d00f340aead3c1942cb3cecf8fbe281",0
"24719","4d021b11cd16f27c4866a54efbca5a7f",0
"24720","4d0223b55c415e01355e6930cf570cf5",0
"24721","4d027c40a7986473487945b0ac11aea7",0
"24722","4d028b3ca45ad92130198b1e12c73799",0
"24723","4d02c030a042235d99fae8d15fa207ef",0
"24724","4d03c1e3b0298866bd19adfe8e6a2d3c",0
"24725","4d03cfa6ec8dcd95282899a7e47b14a0",0
"24726","4d03ffc3e639c818a20c75401ac4e37f",0
"24727","4d04ba084330d4b8df8757971f27b5f7",0
"24728","4d04c1d08daba8238a346ada1ede96cc",0
"24729","4d0562007cc95e5d712c2737d3367ec0",0.080255386407121
"24730","4d0598b10c5c80c25f00cb16855d4b3e",0
"24731","4d05caac0784f8bdb95d29bba1d5d34c",0
"24732","4d0802aa8b96194862fa3bce6b3b8970",0
"24733","4d089ca4397d3b32f8f81ec91b0fd17b",0
"24734","4d09a6fddcd37f677f81eec774b68d86",0
"24735","4d0a66bddf0b877b2266c2b5cd84453a",0
"24736","4d0adb3b28f06575e3db2234c462935f",0
"24737","4d0b27daf3b9c2feea3d08ee17a31257",0
"24738","4d0b2a72ea95f3f5631f01c4a14cc08d",0
"24739","4d0b9a13377a9951054dea80fb8d6803",0.928571428571429
"24740","4d0c78e53ecf19825a8062c1eecd6cd8",0
"24741","4d0dcf2077986e6e252bdfc551572d4e",0
"24742","4d0e7a90c07276e25ef4f1abf0a0d0fa",0
"24743","4d0e7f7e038d9232a3e11f2b56947abe",0
"24744","4d0e9ec89ec07cea63fe4c27f5c94385",0
"24745","4d0f874979310bdbfdcefb1f6942018d",0
"24746","4d101b98f6d32c9e8310c5cc88e98ee2",0
"24747","4d11c0c46d0b96b93eae1f7eb383d089",0
"24748","4d12764c7f4e759d56c47f2a133eb533",0
"24749","4d137ddfd1c4fe02f77d3a9a7b86c35b",0
"24750","4d137fe6dc2a790f8068577e944e7c4a",0
"24751","4d1399696db8a7f058d8ae80bf833505",0
"24752","4d13a6669f50b1fddbe8ff57cda3d371",0
"24753","4d1548b920f2db7bfaaa38c331a8f73f",0
"24754","4d184b39010254bb6f0152251a6147df",0
"24755","4d189752628aa51253445672e2e3f6b2",0
"24756","4d19906af7f0e57d05a05fe8a1edb7ee",0
"24757","4d19a53efc0279078cfb7697a3367e63",0
"24758","4d19ab73e6a398c0ccecd4e5cfb0689a",0
"24759","4d1adbee1fcda80b18d24408d8b656be",0
"24760","4d1aee22efc3c0b18e40afefd6eb6dbd",0
"24761","4d1bda22f740810ba61afa1efa689c49",0
"24762","4d1c389525ef42c824eb11d063bc3fdd",0
"24763","4d1c624aee64a26e87af52d6b6909b75",0
"24764","4d1cea13635f7aa0a5eaf2c211a78270",0
"24765","4d1e1705218154a2178f7aaa8058238d",0
"24766","4d1f0111f8201501be4d872fde668a09",0
"24767","4d1f39af48adb6b086dac9bd69d1ce36",0
"24768","4d206d9dc7cbe793207046bb57543c65",0
"24769","4d20c727c4cb679e14defb64844c9086",0
"24770","4d22e16fb6c3c928f25a8bfedc0e7406",0
"24771","4d23c847ab99d159d86fae1d2f04ba3c",0
"24772","4d2487b7f025f61237d9a2df98e45b20",0
"24773","4d24e7c479f7419188e9cb6088b6c432",0
"24774","4d25d880538e1e39d3b0c84082d0ac68",0
"24775","4d262dff36930079146dc308ec1ea67b",0
"24776","4d2687406850e611543887aa56209253",0
"24777","4d28105dad97434119342ffec23d0498",0
"24778","4d2810f3ab338c04c0648aa2856d9be2",0.6875
"24779","4d292905a8cf671b5bdd63282ba99aab",0
"24780","4d2a79f2ac1511856d4be0d0a4360d06",0
"24781","4d2bbc4807fe03b884f954fe5d3a2495",0
"24782","4d2e333b3126e7e4f1b4a5aad9224f99",0
"24783","4d2e9138a748fcd1c026273511066487",0
"24784","4d2f2042507b6ce1fdc334ac8e61079b",0
"24785","4d30348cb954c1934b3799b65ce1c900",0
"24786","4d30fc5c7f914d3dcc2f5fec19dd3880",0
"24787","4d325ab7e5f36d4a5daffd31ef3a3112",0
"24788","4d3298466841691768c1c87db284c1db",0
"24789","4d32ba2424fba7399f2baabb69000e88",0
"24790","4d334f54623246b14366d5cf44a32a88",0
"24791","4d33feeddecb6d394ce023f47f9208bd",0
"24792","4d348d5bebad7fc31b7fc83b67a050b9",0
"24793","4d36c075c01e210dd6fcc1cc0ea536e7",0
"24794","4d36feb9ffae4fb43ba463a10176a4b2",0.61086327041487
"24795","4d3867e9cfd201f4f159cfa9fcd1802b",0
"24796","4d38ee554600259f2b547da32cbf1c6c",0
