,fid,0
1374,40de0914f9d5e5b7b4b60ac33372cda8,0.03842014
1328,40df5e413fb5386c9998f3d1b6b62c1a,0.076442525
1344,40e21a9391382c14afa82f1f80d3ebfe,0.4050404
1355,40e3fb9a11098050c3bf32e8593ae371,0.48267594
1356,40e48374216e675cc131948a04adc9d5,0.6255243
1345,40e4d32c8b85730c5374e476e61b9da0,0.014232277
1346,40e4d4c0032e04bc98636774abc2f09b,0.021235242
1347,40e863ae5b192e9e7536c69da947d31b,0.037043583
1400,40ea99dd19016b903d9d12978b2015dd,0.9259438
1312,40eba6738cf740a3f0b8e3c958526afd,0.21280102
1299,40ef4994aa8f8093fd51e1454916e6bc,0.6324956
1401,40f1aabf4b322e5be18dfdf35246df98,0.08193376
1375,40f2073e55eff2c3cd2350d435d85693,0.10109879
1329,40f330b66f21c1710fb4086781448375,0.47328106
1300,40f3a29b98afeb11ae230be885d2da05,0.20377283
1357,40f431c1653f8ef6664c3078641d9743,0.15836035
1313,40f66486e944a361e863f666b46eab71,0.35349867
1330,40fa4f2a5448f2df8d3c643f30031698,0.5061631
1301,40fdb47c9738d32820a225e233af8d82,0.03192571
1314,40fe86e59713324214d046018af64044,0.31164038
1302,40ff8ff3b64fe155ce82fabe4e38c65e,0.018042913
1367,4101b9c3746e04a68ceb7ac7890f3e60,0.04746281
1315,4103c14fccf5d7a122af1ad8654cba4f,0.034718193
1323,4106645ac47df8deced6f96f7d6cde8b,0.6069516
1348,4106fa2acf3342aad084c94380255658,0.56170917
1345,410913500d30f1c078166e3701deb12c,0.6154009
1346,410b577211ad47675520844f657f74fa,0.12334483
1324,410bd77fe5204200190ca9d49e003cc9,0.03874176
1347,410bf5d78dc500a5869476fc46f2fc2e,0.20110041
1348,410c1310e8a0c11a6448d1f3a9f85f92,0.28932226
1349,410c401a6bd0eaf809921adb894c9059,0.4609036
1331,410e693207b757ec017b03b0016396bb,0.124098144
1325,410f0c42447ee3fd7270ca2c4849369f,0.12651661
1332,4112324bdabf5027e10f2bb4d9058212,0.026896186
1303,4112a1dfcafa1779072ef1da5a90469e,0.024516419
1316,4112e4332589fa3aa8f077a8acbf3d3b,0.2980458
1326,41140b96c0dd21e77b162ecbebd2084f,0.3598355
1402,41171e516fffbc4f12d7f7a786d1e384,0.7128304
1358,41177442b358ed9e95962bd1f1ee9e87,0.009345307
1350,411a08dd41675d6c022bb19218573acf,0.60317624
1327,411a5db276c8bf0ee38b929148a6d2d9,0.8389221
1333,411baa587fe0acd5af3e92faa9fd595b,0.016554508
1304,411d6645b1b87143e89d0b9afeca375b,0.27000272
1305,411eb32fde2dee5fe9c76e74f4294ee4,0.30556983
1328,411fb98b98c9c38b1ca4197a39d12627,0.04711837
1317,412083a1e64ae26d04af0f4cc88e44cd,0.027564278
1359,41236e83f9ed411faf9a911c4c57d5ff,0.18356532
1368,41246a2da9f0b727ec180bf452e751f3,0.031231023
1403,41246cbcd766138c3dad40455ed37359,0.019921552
1376,4124c7b487aeb1a47a812759786673c7,0.54327106
1306,4124f49413603209c6b68eb83ba9433f,0.096016034
1351,41265c6c5678075fced5a91b7a58b26c,0.23511985
1377,4126e264633949a328d356c97cbce3a4,0.33778667
1318,412b08235a437b44812a2e7f9b674565,0.17085215
1307,412c16012e79daae84f7cc870013d991,0.19418845
1329,412c53a0dc6be8055098ca5a08d9acda,0.036717344
1404,412eb99f9634b9f51e38e19ffdc80542,0.24227718
1330,412f2ccc9f180a57d0d81aa4364a7d29,0.09290374
1331,412f7be419e8e824bc3d144c1a7ae555,0.25234082
1308,412fe6274d98e02b300e74a247e26ccd,0.11946299
1378,413191bc8531f1c3550fd2e2e93d7b3a,0.25557366
1369,41324a2b90aaea817e9cd5f743f96a36,0.8764256
1332,4137aebfe57b7f5f1775ab3fa32f2dbd,0.04820769
1333,41392b83198699b53e412b9ddd1fdc9a,0.14568076
1360,413ada9c38e3018ff580952b325b9fe0,0.009525213
1334,413beeab74013c80f603fe22892f1700,0.32970402
1309,413c83039b6ec930c4e220d049885825,0.24537046
1334,413d120495e0833c615700db233b8473,0.19276367
1352,413d732993c78a8a76f9cf220d863073,0.07029169
1361,413e3a2516fe37aed4b4754ff8c882b9,0.7356044
1362,413f4ff5c71f464356bac48d2473ec07,0.055018242
1405,413ffcbaa23897a57f691b9f3a94e2a9,0.14525613
1353,414205aa5d6c96e79ccb6eb1ef1f4467,0.039426938
1349,4142212d9b0dff8ba4d1b9542d9370cf,0.45268923
1335,4143919eab4e80dc44bc6cf0c2e106b1,0.06836594
1335,4144eeb8e0300a3feed8df5738a6214d,0.54490495
1406,4145d6d5318b3d2e846521a13daef24b,0.011846629
1370,41474ce488a9c39519ed768202fff1f3,0.12931113
1363,414768cd7596b6065602fcb0cc345e9a,0.04523901
1319,414aaea75313916cb13824b002c39bef,0.06546515
1310,414aded8574ad7ffeb8295f055cf5bf6,0.1627898
1371,414d6e8cf5459342ded606a4036f4510,0.08960045
1311,414e98cf147d80412cc17892a785ed94,0.074721076
1372,4150d9cf413b46356d8813d50b530d93,0.031506
1379,4150eed3e9d8d8e9c2758cadbac22a08,0.1794676
1364,415152871f23461ebb9facbd5af15323,0.16052301
1320,4153dd35e5ce7e1827d4131b2f86b082,0.11366871
1354,4154883633106c2f6d025f1b263a9612,0.090195
1365,41559bcdc884d8cb852068fa169da7fb,0.8934183
1380,4156191b1153ca81fc769cc469d96304,0.9263931
1381,41575ca057d31ff64299a32ec844c49b,0.081725486
1350,41577cae87ab45b52ad7a90e9a387c3f,0.21205162
1366,4157b782d2655edbb185a98e92dfe960,0.5400308
1367,41592dae79f506581e2e88d0c6fe0e4d,0.17054218
1321,4159cc5cc39a822e826660879fc3d604,0.9035339
1322,415b9ee22409388b618703378b3b85de,0.2950091
1312,415c0610d3068a0ea3920a31b2d8ffd7,0.04116884
1368,415d6a2a0f9d4717942f6e1af3bbc06a,0.7112189
1351,415d7969bc955de75db1cbe6d8a9fd71,0.022683555
1352,415d9527e9e4cd0b60b8ca75f97640ec,0.16719314
1353,415f67ebbe71a28dc46c737384ec674e,0.1932092
1355,415fe8f25e9e922ce36cca0ce3fc5ead,0.033166766
1354,4161367d13fc1bae0ad55a1260ce8b5f,0.37948605
1355,416335903e71e11760c6b5ddbc5480f9,0.24352613
1356,41660261dbe2d7df702d33c0e9fb72a9,0.015473842
1336,41688d1e634a7413bacb096e8fdaae7e,0.22773299
1382,4168fcde8652d7e215069ce9aad5ccfc,0.15475069
1373,416925fbf51e108b70a51e1608c83738,0.025130505
1357,4169cd16f866ac4a14a1aa869955000a,0.06397767
1337,416ba74eb998f23bde74776b201f6073,0.32351473
1336,416c5ba2a64f6f1bcd6a0d227bdd45b7,0.09906311
1338,416ed45eb0af25c790de36f1f0730fe9,0.45654604
1358,416f06aa63eb74e61f093ad6068f1c5d,0.055408597
1407,416fe9e2139f0d9b5d0b7b13f0aaff2d,0.8938557
1408,41742971c39521bc2f8416eb57523932,0.011223551
1313,41753689b2e6e398536373b0261a595f,0.47000882
1359,417545dc93678de52009b2f6ea4c7851,0.0381784
1409,41781722189d90b930082798c38ad6c8,0.0130598275
1356,41791c467efa46484921dfe87a91d1ba,0.42120647
1369,417b99b283f65f8d01955853b3404ee8,0.18889934
1337,417ceb3d69ddce43b468ad838330d430,0.032244056
1383,417f677389e5fc329554d1f790f22553,0.03841893
1374,4181384a7460f56034bd02f1fb91cd5a,0.89097565
1339,418180f428626bb53ace7ab18f5ab4d2,0.014014445
1410,41843b39eb5275d2e15f88befca23748,0.007752349
1323,4187bf81dd7b9864e3b07472233ef0a8,0.038554963
1370,4188d6bbbe61fe513e22da1e671e3e0a,0.009413847
1375,418945319636b5f8bfdde65e69347ced,0.033147525
1360,4189852ce7411f67a3740a3e93d8f19e,0.09308357
1384,418aaeadaaf1f1a534f49e114e98ffd3,0.1634824
1340,418e1a92bbacc9bffabb7f7df05f195a,0.4974225
1338,419152d0eedc1850fead40ccd7827a8f,0.06885203
1411,41915c16fe2f3cdf78d4ab028bc2cb7c,0.26257297
1412,4191bd4378e954534a3222138af72c99,0.010412865
1385,41956e88ffc8c49af2b9de23e2946d89,0.1611015
1376,41986bd6b0f6f09a2956be15a7e99d66,0.030721202
1413,4198bd739b906e26083a914a261fb3ab,0.24079372
1386,4199a5edd25ed17d15f93cd281fb4224,0.050754063
1361,419a6833c2ba8d8dfb98581f3c56b25c,0.04122938
1357,419a7177069cc60dcfedd56106fb3573,0.37089515
1414,419b02d972b035219bcf35ed1c69edb1,0.18023679
1324,419bef9bf6b1784e08894ade04e37d16,0.06512244
1362,419cc207d9ec8314cbc7809b1b920af7,0.04271091
1341,419dee9f685408134bcd4c176ab06541,0.34588587
1339,419ef8993faf4892e29bf5c5995f6c26,0.16087638
1415,41a08f5f1387f0e2451e2094aa65a945,0.35379517
1314,41a180714f3467fa4fb6c2f6547cbdf8,0.06629133
1377,41a212dca91786378ea6bd1661efb1c0,0.33120367
1363,41a46a7503646b497315907f8fa2f28a,0.16105416
1358,41a609f57cf5a1c97975b21fe7ddadd9,0.29334238
1315,41a6ba1bc75e33ac84fbebba306f61a0,0.08325059
1316,41ab39d8dab9573f9b682c8d80eb8468,0.021402912
1416,41ac41c288412045790a67d6523a6ba0,0.5434759
1340,41adf006d59f0ef996e7a37e5f31de01,0.059448827
1417,41ae66d6d23f143b5bdeb4dcb8fb9c0e,0.3223173
1378,41af9d8ceab4012c9c21a655fff8940f,0.7898565
1379,41afcf5e17e4eb032bc79a4dac0412a8,0.09721194
1325,41b39258f04afed5c026c5dd6a4baed8,0.033068545
1387,41b4030f6f707a1b08f2170e87624703,0.90184987
1341,41b4bb581e2dad9640b9aed47cc9da8d,0.42094597
1359,41b4c9cdbfcf866598212c13ea400850,0.43502736
1326,41b64882fd95ddd0589d7f5c4bcd783d,0.20928985
1364,41b8a40eda7bf68df3d00ef853db7366,0.25311014
1342,41b902a3bda4d5d75ebc22f940ae0c6e,0.09495431
1360,41b9eccf04917c25c03620f1f542b8c5,0.5258317
1361,41ba6fb258d58ae071eaccd1ce915ac4,0.15736476
1380,41bab9ef5b6e9c8d3d0c4125b0d4d2a4,0.025409652
1388,41bbe1ed03fffc460e7b763112ffe947,0.17054728
1317,41bc83b79d73e5dc6a31f888b3d4bb1b,0.016259855
1327,41bcec8faddb902f8598c764633ee3a3,0.045536548
1389,41bffeb1eb0ba97ec3b687aa33a90172,0.056602888
1318,41c1e4f28ae26bf99dadcaefb378a12f,0.094284475
1362,41c1f0dcaae12b587a4fc7b7e998c236,0.0902461
1418,41c4aad10a7c013f7999763a1697f508,0.37266782
1363,41c5cc765c7fffc236df89353d5e7722,0.20964175
1343,41c763b5ac1d23af9bc48909751092f1,0.030673448
1365,41c919d6e9216b5d83fd6164a5c48d6f,0.053116653
1328,41ccbf946cfaa4d30452c081e56dc485,0.044477925
1344,41cd6c938853f8a6e629ff105cc6b691,0.8866439
1319,41ce30f00d0ca1a4cbe900b0d5313baf,0.022924598
1364,41ce8929d75889edcc9854d35981f15c,0.08978991
1381,41cee1c1f41b6ba664b5b9e9e363a86e,0.24152935
1382,41cf2b56628bf47fa59c3bac0387df0d,0.33449587
1371,41d030979b3bf5ddb6347ff541f84f84,0.85446346
1390,41d0d1910d5d14d46259ea072618e03c,0.038438026
1366,41d17c90f845991e57a98f7e0b591305,0.18497233
1367,41d1a7cdaae419b0b1406169ed9f0300,0.5593778
1345,41d25535dea061089ddc4d945af041fd,0.8039569
1346,41daa345736e38f5196845a664ca0560,0.04282224
1391,41dbd596607fa9c7f2200b2f12b4a3d1,0.47342542
1347,41dc4562bab3b01c0a60b8e9377f4317,0.07106777
1365,41dcb8c1aa9e5257bd6ed905be8f9593,0.106618956
1329,41ddacddb8ee1719cdbf64af4f1f0168,0.016651599
1320,41ddf922f63d57dd96d72a62d10b876f,0.27468172
1368,41df27d3b2fef06cdebd66b2467b2198,0.26241305
1342,41dfad0d6836aa6c4b0b431a4a7b61b0,0.21479383
1330,41e06a8c2bef378e42b22da92a3c9dda,0.020329993
1321,41e1fa606b619cdadff96b2467dda9d7,0.029037023
1369,41e215808fb2f8ea6cda0bf37bc3a632,0.15215127
1343,41e2cb38a0e3794cdf99e49626491621,0.13710412
1344,41e3d93921b95e16adbed62881767844,0.058750678
1366,41e42a15e86416c8d84e4201c5d43ba5,0.1644537
1370,41e42e6272668f25fd7987018c991f6d,0.097124256
1322,41e438dac38e4d670b850bcb492602c1,0.021948714
1345,41e572c641fdebb4a115812d6bc4bc91,0.1896322
1392,41e6d8d3cde91194cfcf34694f34b046,0.038800858
1323,41e6f8a25f6ea2d4a2a7f36c7e65b22b,0.07605411
1331,41e717e8adb626651ac680ba4a444610,0.04967861
1371,41e8aab66b29224366fbe658c690b2ab,0.88018
1383,41e8eb7310638039267eb98b0d86302b,0.114117734
1372,41e9129c8eec81b1376db45b69f042b0,0.48655322
1367,41e98031b10fd5a68b54033c13978bd0,0.11544356
1348,41e9ecb286a0ce8e13e99913973b718f,0.14263126
1373,41eeece8372338b37f6cd7870dd4b6e1,0.55106825
1368,41f01aa77d3141a7363237026de46d78,0.4943331
1324,41f102476061f78a7e9ac0ddd9e8c7b8,0.016272223
1349,41f534b8985ddb3660148f9b0b2487c6,0.3337137
1350,41f8f31a3d5bbaa7a46bff17f10820f5,0.016706906
1351,41f90d220500d415fc1f72ca01b05a98,0.3317554
1369,41fe0540ef634053d8289eabb90c0d08,0.9295709
1419,41fe8531120b366e6961000d4c6e098f,0.18040901
1393,4202817ee42b0873b3e9a371dc0e56df,0.4898449
1394,4202c4a7d1336ceed771b9230da1d14a,0.1747594
1352,420570a877a1c03d04cfcb938337bdb7,0.010377345
1325,4205aedb7e5b42f4b3cc8883acfd29c7,0.03300527
1384,420670721cc985679b9fdff4a58f470b,0.19575447
1395,420733f6a3491d99e5a884cc10b05be4,0.10737
1372,420b02714c4bf53c8c4783537f8c3bd5,0.095903225
1346,4211bf521707c2d695cc5d4f7da3e64f,0.01977373
1374,42140b97ef9a63b4567ab78d646f6ce9,0.013872593
1375,42148749b03e86dcc86d7b257d468654,0.0630709
1376,4214c15f32e931fb7631139f6ab9f482,0.15824397
1385,4215e8dc273acf199e939e1557dbd3dc,0.34258124
1353,4217bddc344e077f67a5bc06b03862f9,0.081955634
1354,42190463e5e059df8e661f7cdff5e9e3,0.068458445
1332,4219b5764cddd7a3172873cff1eae4f9,0.04845151
1370,421a53b1e3b46ec602affe19c97b4b7f,0.42906728
1371,421b0ceab3a173d5b1ee84631a02fac6,0.12806693
1372,421b21f80dc09ccfb0fa7d9d603093e6,0.4671228
1333,421bb724541d76fc85fd8d5ecc7c4329,0.03336378
1420,421c5143f2e294bad36b276cf96dcfdd,0.7629236
1347,421c7180a8838d8a4e1d2e3ee38f9557,0.25854313
1386,421d0e2cc3be5bd2564137500ab094aa,0.022113275
1355,421e3bad951aa4255065e19200faec95,0.011774167
1334,421ea8b597bd1e89b35f0f7136896eb8,0.5710635
1387,421fdfa51613fec1eeb0cd015b89b24b,0.655988
1348,4220377e67d6d95255dc5d2be073b8c4,0.36234614
1356,422066fcc8bf42277007da749da0d43a,0.01367196
1326,42212c22c4c18e4c10b1f8f2e79f9a84,0.10876561
1396,42226c6c2e23dc38db9441d810ea2a1a,0.22531968
1373,42243dbac6ca8e46f0c0b47456726c86,0.31259757
1373,42246ccede38e247133d733d3395d1ba,0.02086129
1397,4224f6220a3b4124e7ba11c114ee3a1f,0.038553312
1349,4226db7f792819e235b5105fdafe524f,0.08657556
1357,422be9f6689c9b4a18294030cecd9825,0.013433998
1388,422c938440d9ff144b25ab993dc6c8bb,0.076710165
1374,422d2dd7657d4316474234e8d83eeb91,0.10916117
1398,422e092dbfad42aa06cd21accfbf0534,0.2663215
1375,42306edd57e9d53f4d6b132ebc49a03e,0.13999227
1335,4230a4b6d952522c0947d64b15306bff,0.5018591
1374,4231e55b4f19f4ba8727dbc7429d0b48,0.5820218
1375,4232627ea85886c724eac46749eded98,0.21184759
1376,42329c05b6d2cc78af99e455a4a43d91,0.5492125
1327,4234fe4320c1a0474f46994b1e8c7753,0.21496123
1376,423671c9d9883bd2d726ba644223ffb2,0.79562086
1421,423a5faa78230d72a52b995075f5747d,0.015772156
1399,423a8d44c5780f619a2b07c7afaa2e61,0.17602177
1400,423ae68b6db31817ba59f95f6bd54ee0,0.04524899
1401,423b0741238b2862a434bd39e5feaa96,0.6064234
1328,423c303413e76df50426f948b8b734cc,0.07093845
1422,423d4617ffc935472ddf204132badcc1,0.013286893
1329,423e13ff2df6e74c5776586cddcf7dcf,0.08783393
1423,423f0aab6224e1e586d9f1650ae588bd,0.007492787
1377,42413fce44fdea914c63c1f75ae15993,0.0094027715
1378,42417eadf23a03d29cf12f1438ad9441,0.0237484
1379,42440b47e5de3859851fa1c56ae950ed,0.12478655
1336,4244aea7e2bfaababbe365ff1c6a1bc2,0.04735747
1337,4244b72d26511f92259fdd3e15805bad,0.80557674
1402,42452dd2ea3c1de9346ef05621c119cb,0.19251548
1330,4246078b0c55b92c16480d7efc0c618c,0.021513376
1331,424726b604ee45b82cc87ea7956f117e,0.039605435
1332,424874137d14699763d551b6eb1d045b,0.08951886
1358,4248c0e9161b84c9a985a250103e6c46,0.023390248
1424,424a09b0d87f6a3ec0d824997ff95537,0.056613754
1403,424b5c75c9eb9c896ea967936d999a82,0.068283975
1377,424ba7bb5e70aadcfa70f8a94abbf337,0.24928024
1404,424be2210fbcffdd9023d02c83aee9ba,0.2989197
1389,424ca78c52313f0e30bb401528d734b1,0.8788123
1338,424d78efb615f23e48cf9c7a9b9951bc,0.083064556
1359,42506c0eb696e8817a8d6b3a7fedf96e,0.008533392
1333,425330006a65a1bd314c99410155745b,0.05807625
1425,42563d60ab38615a42ebcf11955e2ac0,0.18217559
1350,42576e1cda4493898dd1aeed11fb0566,0.82228136
1405,425967056cc904320e49031d91e7958c,0.14629667
1377,425bab70cada09e6b8f65805c2f0e339,0.80257785
1351,425bef908ad789c103a5b9f44cdc023e,0.40362155
1378,4261555c8085eced7ab05fb0edd9f186,0.18602538
1334,4261e47062670b579acca26c737c3ad1,0.21304555
1390,4262cdba842f6b5d8661398dc4680626,0.015480554
1379,42668b0026c0bb1b6573e6ac0092be35,0.16384853
1339,4269106b637dabd917d3a94a24b80792,0.03791699
1378,426df9d45a74aa8aa1f6aba7c6a19b71,0.11198434
1426,426f062a8991d2e679772bbae1b67e97,0.83356315
1335,426f6acc7e9458029cd1eee4d70dd407,0.06961007
1336,426fe88b9d1482ea3a09ad10dc80139a,0.10041457
1360,4270290fb37f7a30470a53856cf36397,0.026813634
1379,4272c96971dcf72a5d5eb4dc02b65a3f,0.027951283
1352,42733dc55369aa9ee00bfef2eab37f50,0.26684093
1340,42739e54ba4ab1f166b24eb84bf17eb6,0.27707127
1380,42755d832983bee90d7107c692a0a72b,0.04485118
1381,4277905a7bd64a64b111b2996bf98c47,0.27207172
1382,4278ac7fe407e4ef795d657ec04dd875,0.23982288
1341,4278bd4f7c980149a2859c9656c0934b,0.27438045
1337,4278d4ebbe83a6c3d89d5adee17e3605,0.22284189
1406,4279ad231b7b12d6930a6fa9f4270dd8,0.16198473
1353,427a72e1fc1c011a93dbeebcc511cd6c,0.4341504
1342,427bccc4b51af772de76abc08d1ef7f0,0.9176573
1407,427d4ae8baf0ae2f6a4a4778215c0781,0.36553866
1343,427ed56f0d0c39fc39a394b90f1f39f5,0.016009666
1391,427f4f76d0054f3551606527a96b5d86,0.9489565
1354,427fd856f4be863ea03aeb300df8f6c6,0.018640485
1380,428196bda15995b3ece12aa5ea2b9c87,0.031392008
1355,428436444e290fb706f5d3b48065e07a,0.05714151
1338,4284ccfad22eedcaccae5a10be9b266c,0.72779536
1361,4285264b089c41ee6a180cee2ec61568,0.011631863
1356,42864e1c2bbad84291cf8b1060ecd851,0.09016713
1362,4287110eadd055e4d68d0600ab966672,0.017484909
1427,4287d1700dbd6439acd3076e10f07b62,0.009025715
1381,4287f5daa02c6e510ffb7cbe36be6195,0.05330759
1408,4288b7da4c07f633e6cf768ae45fbe25,0.47242835
1344,428a9711ed8a601a4830cf4e54d00077,0.064446226
1380,428b48dff6a5cf56479ef6923a1468b3,0.6277961
1357,428f7e8216b70a29358056d86fdff5d5,0.08018372
1409,42906463b09051ab034fdc5f8177b1a1,0.1241942
1358,429193cee88d3996a14cee4fda4b6634,0.15696871
1428,4291da01f8ac88519770c7bba2099f14,0.27154616
1429,429283c95dd2926ecd656cbee5145ff6,0.5408426
1345,4292fa8efde0e081f3deef893357bf58,0.019889018
1363,4293ed58e87adb12cb628ebcc1ffe351,0.39986
1392,429447ff424a2c10f28f54795620dbdf,0.8746179
1359,42974179d8cf880e17ecb14c0f5737fc,0.6359793
1339,429879eeb88e246c8f7e5dec8a58c6ec,0.18134053
1382,42990ed4af86d19e396640c7d71ca633,0.009345138
1393,429a1535a372e3ccb68a6c9eedf162b0,0.4479086
1346,429a162ac9df5d50d11c455dbc63154e,0.32229096
1360,429ac4813d47f68780499124c0340939,0.14511415
1394,429b22fe3ae827463e0cd4df202ce842,0.87733454
1347,429d60e2b509b549d0eececd7cdbf721,0.08969601
1381,42a1c8a9862dc8471e973e7b2ab3ddb1,0.2469043
1383,42a42a3e40c1bbdb05bdb8fcfaf46ce3,0.28829154
1383,42a4f74dcb2b8ec203a9e3f39433b61d,0.0092530055
1430,42a5f8f9732ea6af64e75671b5d8f96e,0.30174088
1384,42ab304b7ca886c7d5f92693ef7a8be2,0.6693776
1348,42ace31f2c65730325adffadeac78adb,0.24776706
1382,42ada98295a0f6f1ebfb8c5cb0679a91,0.39542806
1384,42ae05232224f18f6d548e62056200d1,0.84442204
1385,42ae193c008b2a00835a1564c74296fa,0.14723603
1361,42aee4bb6f5705ced76136a6da6e78f4,0.81342125
1383,42b20117aaa5422f44fd9676a44909db,0.70573026
1364,42b244c74337c388d370fc170d7b41fe,0.31310302
1340,42b273f3d61224798dde621a8a765897,0.08752813
1386,42b66298aa324c010b0c8c9c9beb02df,0.009475622
1384,42b83633df2ccc3a73c96f56f4b78f33,0.30310538
1341,42b9a19f3bb2bb3f2a07d4e963d3dd56,0.04528393
1410,42bb47823b9854c6110d9b20dab3e825,0.3492558
1365,42bb931a0c4c6a4fdb41122c89ccc024,0.019250369
1362,42bc8781c918853013038f567fd750b1,0.034093026
1366,42bd7b528d17932c6e7eda4da95d8b9f,0.51120967
1387,42bf2d9c9f70f4760fb75da1cdd15cdc,0.14351687
1395,42c0cb9132af58dba18982f22b73d089,0.01645146
1385,42c270584cf7728b7b620cc6a81f1de6,0.16677256
1386,42c5613bcd1ab6036690b78c8d372363,0.0150492815
1363,42c5c3c6d3a527edd973f25eb8d45545,0.01936873
1411,42c8bb738ce61c8121818c7d29be4e05,0.039066926
1364,42c94ba945c0a618f0763a6fcf885225,0.046298373
1412,42cc1184e328e3858146742b2209cb48,0.03892447
1367,42d1767e0b9f968d4f5ebee94ee42b14,0.18656167
1388,42d2228f0e71b2da3c002d1d2b771457,0.00943014
1396,42d345eb842969e72e23f3adb6935b8f,0.17528142
1397,42d3c63922664ae8cc815b1af8fd9769,0.37249
1349,42d4031a7e23cd9088ba942a9ccc69e7,0.8573966
1342,42d8ae7b2b599c52d8ad8a9290cf1f9d,0.028538514
1389,42d97c462da118331ac67f91bbaf51bc,0.13489354
1385,42da21b1aa183e4cb7368bce060a7aa3,0.37162
1398,42da64bce2346defc18dd57b57d23b6b,0.3753444
1387,42dc93fd6a4c3df7bf39e1cf4e953d67,0.3463757
1399,42dee4825479f676daf13fe2a73fc2c1,0.029675376
1350,42def15fe80a10f752609f22627cd53c,0.83549726
1368,42dffead262654718a7193a5692012c9,0.008807797
1400,42e0f05eef4793c5292f5a326514a1cc,0.066555075
1431,42e27fd470ed5ccd636a3ce93d96bc13,0.009702673
1413,42e4e47c56ac9e9eddc0b9015189f059,0.16566017
1401,42e500fc8352e94bbb99958f0b6dcbc3,0.22535862
1365,42e59a56917b99f70b22d86e2c24c2a3,0.053191427
1414,42e6e09ac8e738b72226faa37982c45f,0.04300475
1388,42e772fec9c9f69b32996f5a018d8ea3,0.106022745
1366,42e798a91c1a95f7d62d89ae8f3bc370,0.0232936
1415,42e8d971c7b23d8ed0393b752c1089c6,0.7175194
1389,42e9aa7b3587d53f04c77f73e2f7f5d2,0.012889976
1386,42ea4fab8a62517e7835a9e912fc2cc5,0.5129767
1402,42ebddcc0b0d6cd44272356ebb4cab7a,0.08081507
1403,42ece13f566640fa194bd6908e9d13b5,0.05218464
1416,42ed9bcc3d97ba16d7fcd938ca64ad4d,0.49541387
1432,42f1290e9170508d64720413ef6c5cbb,0.49691704
1390,42f308c8aef5822441a47b6c6c1bfb3e,0.009459287
1391,42f3401412e06e2fc9a500b58419559c,0.011530349
1369,42f53bcf9bedd18a4e56c2f139bb7c58,0.35688016
1387,42f5958fe511cdb3bd9baf1601dbe28a,0.12344417
1351,42f5e96c639d92808d3b6cf48fbff611,0.011746605
1343,42f69873d30541b7302761b9b81e3e94,0.020545147
1367,42f7b9491d187eb647b4f188e3a5c183,0.8857019
1352,42f8eb8776b0284b020b4eecddc37812,0.03219796
1370,42f9f6cfd64745d2eb69747e0796bb3b,0.24211165
1344,42fb712539bd5fe112e3b6e6a307db77,0.06673721
1368,42fde59b573474064dfdfa16a71732c9,0.05099323
1392,43021e6be8317e82f0bc24a67b63619d,0.543123
1353,43033eef5bc8a6035af58cf468541f1b,0.45441392
1369,4304161b950a8f5e2e23960bd9d3de35,0.116762795
1393,4305db0a16f61458ca606ad919df1e43,0.7542979
1371,4306d145fc4e6c4bb1dfa211e69963b3,0.012575083
1372,4307eae7b64fca856baf3bfaf00a78ec,0.32523504
1394,43089ea08164079d64740753b0e4dd39,0.10991897
1433,4308deb1a0c2980086522759caa8b79b,0.009222204
1388,4309980ee500ab6a30f335ae3f7537ba,0.013446191
1370,430d88e8ce946c76f74ac70a051b7517,0.020306176
1434,430f03fa9ad10319d7e74cb40d8270f3,0.3101008
1345,430ff4493bba84355769beb8e8f3409d,0.03809057
1404,43104a79247c58b73ce6c6b2cae39f2c,0.22271858
1395,4310c9ff5fdf67b846925ec8e5667d03,0.41796952
1373,4311ad54ecdad25f2377f0ed04ee5a8b,0.012356265
1396,4311be5f55ad0545cbe7548968cc7edd,0.15594418
1354,4313a3e0b9147fe1a00cc7fe9ab47f2b,0.85908765
1389,4313bfbdbb35420dec4a9e02bbf95225,0.61487126
1390,43171d9a573b606c56e548085cc9d639,0.040948838
1391,43175f48551600ca2f940bc039dd918f,0.01845064
1417,4317e867f8b5b25ab3055d29635cf4c0,0.038821448
1392,4317ed9f754cee5ca6531506bf115a2d,0.012549257
1435,431891f1cb3fb7ff0cadb1113934f333,0.00899287
1397,431aa60775e45d30eeb743184b6d55b0,0.192976
1436,431bd218918626d1a17a3d19834db00f,0.064193755
1346,431beb1cb5ec4a076042d3213c2397e9,0.24690638
1374,431cdc4b1cffa27c1bb7f4ff20b3c071,0.2625465
1355,431cec25cbd44096294a7c03a0dc9af2,0.10756195
1405,431d2c035702591640af2848c23815de,0.025931934
1418,431e82fb83fbc2360bae7ba91e0e963f,0.54259825
1398,431ea9da22c6befdf67b6e888d72a8ca,0.09241998
1347,431f60875cf43d31d7b5da6e88f860d1,0.53341275
1371,431fd4778add793adf68e2f2b3a6eab0,0.23058772
1437,43245c9a43024823fbbafa4058bd0e63,0.0682245
1348,4326dbb4034733ca9995ac70bce41cc4,0.30118424
1399,43270b0f728932716eadd6df0dfcdd62,0.7457789
1356,4327c97eb9cd62924ae56b06b0fafe64,0.8582237
1406,432946e98591d21b51075bfc02db1937,0.031796973
1407,4329acf616f9fae54f33ecc6ec942f15,0.019881524
1357,4329f463a46c0d6a6505e9a801b16081,0.29786783
